Timestamp_ms,TargetRPM,RealRPM,Current_mA,Kp,Ki,Kd,PWM,Mode
1989782,72.0,52.9,114.4,1.50,0.200,0.050,227,0
1989882,72.0,53.0,113.5,1.50,0.200,0.050,227,0
1989982,72.0,53.2,111.9,1.50,0.200,0.050,227,0
1990082,72.0,53.3,116.4,1.50,0.200,0.050,227,0
1990182,72.0,53.4,116.1,1.50,0.200,0.050,227,0
1990282,72.0,53.6,118.7,1.50,0.200,0.050,227,0
1990382,72.0,53.6,122.8,1.50,0.200,0.050,228,0
1990482,72.0,53.7,124.0,1.50,0.200,0.050,228,0
1990582,72.0,53.9,130.3,1.50,0.200,0.050,228,0
1990682,72.0,53.9,142.4,1.50,0.200,0.050,229,0
1990782,72.0,54.0,126.1,1.50,0.200,0.050,229,0
1990882,72.0,54.1,116.9,1.50,0.200,0.050,229,0
1990982,72.0,54.2,145.7,1.50,0.200,0.050,229,0
1991082,72.0,54.2,137.9,1.50,0.200,0.050,229,0
1991182,72.0,54.3,129.6,1.50,0.200,0.050,230,0
1991282,72.0,54.5,139.9,1.50,0.200,0.050,230,0
1991382,72.0,54.5,142.2,1.50,0.200,0.050,230,0
1991482,72.0,54.6,136.1,1.50,0.200,0.050,230,0
1991582,72.0,54.7,144.0,1.50,0.200,0.050,230,0
1991682,72.0,54.8,174.4,1.50,0.200,0.050,231,0
1991782,72.0,54.9,182.7,1.50,0.200,0.050,231,0
1991882,72.0,55.0,175.2,1.50,0.200,0.050,231,0
1991982,72.0,55.1,170.8,1.50,0.200,0.050,231,0
1992082,72.0,55.2,176.3,1.50,0.200,0.050,231,0
1992182,72.0,55.3,187.1,1.50,0.200,0.050,232,0
1992282,72.0,55.4,165.6,1.50,0.200,0.050,232,0
1992382,72.0,55.4,153.0,1.50,0.200,0.050,232,0
1992482,72.0,55.6,133.5,1.50,0.200,0.050,232,0
1992582,72.0,55.8,121.1,1.50,0.200,0.050,232,0
1992682,72.0,55.9,168.4,1.50,0.200,0.050,232,0
1992782,72.0,56.0,162.2,1.50,0.200,0.050,233,0
1992882,72.0,56.2,144.2,1.50,0.200,0.050,232,0
1992982,72.0,56.3,140.6,1.50,0.200,0.050,233,0
1993082,72.0,56.4,128.4,1.50,0.200,0.050,233,0
1993182,72.0,56.6,140.0,1.50,0.200,0.050,233,0
1993282,72.0,56.7,160.3,1.50,0.200,0.050,233,0
1993382,72.0,56.8,183.6,1.50,0.200,0.050,233,0
1993482,72.0,56.9,185.5,1.50,0.200,0.050,233,0
1993582,72.0,57.1,159.6,1.50,0.200,0.050,233,0
1993682,72.0,57.1,153.0,1.50,0.200,0.050,234,0
1993782,72.0,57.2,136.8,1.50,0.200,0.050,234,0
1993882,72.0,57.4,155.7,1.50,0.200,0.050,234,0
1993982,72.0,57.5,148.0,1.50,0.200,0.050,234,0
1994082,72.0,57.6,133.0,1.50,0.200,0.050,234,0
1994182,72.0,57.8,123.2,1.50,0.200,0.050,234,0
1994282,72.0,57.7,149.2,1.50,0.200,0.050,234,0
1994382,72.0,57.7,138.7,1.50,0.200,0.050,235,0
1994482,72.0,57.9,126.3,1.50,0.200,0.050,235,0
1994582,72.0,57.9,155.5,1.50,0.200,0.050,235,0
1994682,72.0,58.0,136.4,1.50,0.200,0.050,235,0
1994782,72.0,58.2,147.2,1.50,0.200,0.050,235,0
1994882,72.0,58.3,192.4,1.50,0.200,0.050,235,0
1994982,72.0,58.4,165.3,1.50,0.200,0.050,235,0
1995082,72.0,58.5,147.3,1.50,0.200,0.050,235,0
1995182,72.0,58.6,149.9,1.50,0.200,0.050,236,0
1995282,72.0,58.6,144.3,1.50,0.200,0.050,236,0
1995382,72.0,58.7,149.0,1.50,0.200,0.050,236,0
1995482,72.0,58.7,161.7,1.50,0.200,0.050,236,0
1995582,72.0,58.7,186.3,1.50,0.200,0.050,237,0
1995682,72.0,58.8,154.4,1.50,0.200,0.050,237,0
1995782,72.0,58.9,149.3,1.50,0.200,0.050,237,0
1995882,72.0,58.9,189.5,1.50,0.200,0.050,237,0
1995982,72.0,58.9,194.6,1.50,0.200,0.050,237,0
1996082,72.0,59.0,212.4,1.50,0.200,0.050,237,0
1996182,72.0,59.0,211.7,1.50,0.200,0.050,238,0
1996282,72.0,59.0,220.9,1.50,0.200,0.050,238,0
1996382,72.0,59.2,194.0,1.50,0.200,0.050,238,0
1996482,72.0,59.2,214.6,1.50,0.200,0.050,238,0
1996582,72.0,59.3,190.7,1.50,0.200,0.050,238,0
1996682,72.0,59.4,176.4,1.50,0.200,0.050,238,0
1996782,72.0,59.4,210.2,1.50,0.200,0.050,239,0
1996882,72.0,59.5,173.3,1.50,0.200,0.050,239,0
1996982,72.0,59.6,193.2,1.50,0.200,0.050,239,0
1997082,72.0,59.6,236.2,1.50,0.200,0.050,239,0
1997182,72.0,59.6,174.0,1.50,0.200,0.050,239,0
1997282,72.0,59.7,171.0,1.50,0.200,0.050,239,0
1997382,72.0,59.7,177.9,1.50,0.200,0.050,240,0
1997482,72.0,59.8,180.5,1.50,0.200,0.050,240,0
1997582,72.0,59.9,163.2,1.50,0.200,0.050,240,0
1997682,72.0,60.0,177.5,1.50,0.200,0.050,240,0
1997782,72.0,60.1,147.5,1.50,0.200,0.050,240,0
1997882,72.0,60.4,122.3,1.50,0.200,0.050,240,0
1997982,72.0,60.8,94.4,1.50,0.200,0.050,239,0
1998082,72.0,61.3,66.4,1.50,0.200,0.050,239,0
1998182,72.0,61.8,46.1,1.50,0.200,0.050,238,0
1998282,72.0,62.4,45.7,1.50,0.200,0.050,237,0
1998382,72.0,62.9,40.9,1.50,0.200,0.050,237,0
1998482,72.0,63.4,37.6,1.50,0.200,0.050,236,0
1998582,72.0,63.8,32.1,1.50,0.200,0.050,236,0
1998682,72.0,64.2,34.4,1.50,0.200,0.050,235,0
1998782,72.0,64.5,42.3,1.50,0.200,0.050,235,0
1998882,72.0,64.8,39.5,1.50,0.200,0.050,235,0
1998982,72.0,65.1,43.6,1.50,0.200,0.050,234,0
1999082,72.0,65.3,48.3,1.50,0.200,0.050,234,0
1999182,72.0,65.5,43.8,1.50,0.200,0.050,234,0
1999282,72.0,65.6,39.6,1.50,0.200,0.050,234,0
1999382,72.0,65.8,53.8,1.50,0.200,0.050,234,0
1999482,72.0,65.9,45.6,1.50,0.200,0.050,234,0
1999582,72.0,66.0,38.8,1.50,0.200,0.050,234,0
1999682,72.0,66.1,36.1,1.50,0.200,0.050,234,0
1999782,72.0,66.2,44.0,1.50,0.200,0.050,234,0
1999882,72.0,66.3,65.4,1.50,0.200,0.050,234,0
1999982,72.0,66.3,49.8,1.50,0.200,0.050,234,0
2000082,72.0,66.4,59.6,1.50,0.200,0.050,234,0
2000182,72.0,66.5,76.7,1.50,0.200,0.050,234,0
2000282,72.0,66.5,82.9,1.50,0.200,0.050,234,0
2000382,72.0,66.6,69.4,1.50,0.200,0.050,234,0
2000482,72.0,66.6,51.9,1.50,0.200,0.050,234,0
2000582,72.0,66.7,62.4,1.50,0.200,0.050,234,0
2000682,72.0,66.7,59.1,1.50,0.200,0.050,234,0
2000782,72.0,66.8,52.4,1.50,0.200,0.050,234,0
2000882,72.0,66.8,44.2,1.50,0.200,0.050,234,0
2000982,72.0,66.9,40.4,1.50,0.200,0.050,234,0
2001082,72.0,66.9,34.7,1.50,0.200,0.050,234,0
2001182,72.0,66.9,35.4,1.50,0.200,0.050,234,0
2001282,72.0,67.0,33.0,1.50,0.200,0.050,234,0
2001382,72.0,67.0,31.0,1.50,0.200,0.050,235,0
2001482,72.0,67.0,34.1,1.50,0.200,0.050,235,0
2001582,72.0,67.1,48.9,1.50,0.200,0.050,235,0
2001682,72.0,67.1,45.5,1.50,0.200,0.050,235,0
2001782,72.0,67.2,50.1,1.50,0.200,0.050,235,0
2001882,72.0,67.2,42.2,1.50,0.200,0.050,235,0
2001982,72.0,67.2,49.0,1.50,0.200,0.050,235,0
2002082,72.0,67.3,57.8,1.50,0.200,0.050,235,0
2002182,72.0,67.3,51.4,1.50,0.200,0.050,235,0
2002282,72.0,67.3,48.3,1.50,0.200,0.050,235,0
2002382,72.0,67.4,41.6,1.50,0.200,0.050,235,0
2002482,72.0,67.4,41.8,1.50,0.200,0.050,235,0
2002582,72.0,67.4,55.6,1.50,0.200,0.050,235,0
2002682,72.0,67.5,55.7,1.50,0.200,0.050,235,0
2002782,72.0,67.5,48.0,1.50,0.200,0.050,235,0
2002882,72.0,67.5,58.1,1.50,0.200,0.050,235,0
2002982,72.0,67.5,47.7,1.50,0.200,0.050,235,0
2003082,72.0,67.5,60.8,1.50,0.200,0.050,235,0
2003182,72.0,67.6,63.4,1.50,0.200,0.050,235,0
2003282,72.0,67.6,53.0,1.50,0.200,0.050,235,0
2003382,72.0,67.6,57.0,1.50,0.200,0.050,235,0
2003482,72.0,67.6,56.1,1.50,0.200,0.050,235,0
2003582,72.0,67.6,61.8,1.50,0.200,0.050,236,0
2003682,72.0,67.7,52.1,1.50,0.200,0.050,236,0
2003782,72.0,67.7,46.5,1.50,0.200,0.050,236,0
2003882,72.0,67.7,64.4,1.50,0.200,0.050,236,0
2003982,72.0,67.8,75.6,1.50,0.200,0.050,236,0
2004082,72.0,67.8,54.8,1.50,0.200,0.050,236,0
2004182,72.0,67.8,48.7,1.50,0.200,0.050,236,0
2004282,72.0,67.9,38.7,1.50,0.200,0.050,236,0
2004382,72.0,67.9,43.0,1.50,0.200,0.050,236,0
2004482,72.0,67.9,51.7,1.50,0.200,0.050,236,0
2004582,72.0,68.0,48.2,1.50,0.200,0.050,236,0
2004682,72.0,68.0,44.4,1.50,0.200,0.050,236,0
2004782,72.0,68.0,41.5,1.50,0.200,0.050,236,0
2004882,72.0,68.0,38.9,1.50,0.200,0.050,236,0
2004982,72.0,68.0,44.6,1.50,0.200,0.050,236,0
2005082,72.0,68.1,49.1,1.50,0.200,0.050,236,0
2005182,72.0,68.1,44.6,1.50,0.200,0.050,236,0
2005282,72.0,68.1,43.1,1.50,0.200,0.050,236,0
2005382,72.0,68.1,39.2,1.50,0.200,0.050,236,0
2005482,72.0,68.2,40.6,1.50,0.200,0.050,236,0
2005582,72.0,68.2,54.5,1.50,0.200,0.050,236,0
2005682,72.0,68.2,46.0,1.50,0.200,0.050,236,0
2005782,72.0,68.2,40.4,1.50,0.200,0.050,237,0
2005882,72.0,68.2,41.6,1.50,0.200,0.050,237,0
2005982,72.0,68.3,61.8,1.50,0.200,0.050,237,0
2006082,72.0,68.3,55.0,1.50,0.200,0.050,237,0
2006182,72.0,68.3,51.4,1.50,0.200,0.050,237,0
2006282,72.0,68.4,42.6,1.50,0.200,0.050,237,0
2006382,72.0,68.4,43.8,1.50,0.200,0.050,237,0
2006482,72.0,68.4,51.1,1.50,0.200,0.050,237,0
2006582,72.0,68.5,42.7,1.50,0.200,0.050,237,0
2006682,72.0,68.5,44.2,1.50,0.200,0.050,237,0
2006782,72.0,68.5,57.9,1.50,0.200,0.050,237,0
2006882,25.0,68.5,58.8,1.50,0.200,0.050,0,0
2006982,25.0,68.4,43.1,1.50,0.200,0.050,0,0
2007082,25.0,67.9,27.0,1.50,0.200,0.050,0,0
2007182,25.0,66.9,15.8,1.50,0.200,0.050,0,0
2007282,25.0,64.9,9.5,1.50,0.200,0.050,0,0
2007382,25.0,60.9,6.1,1.50,0.200,0.050,0,0
2007482,25.0,53.3,4.3,1.50,0.200,0.050,0,0
2007582,25.0,41.5,3.2,1.50,0.200,0.050,0,0
2007682,25.0,28.3,2.5,1.50,0.200,0.050,0,0
2007782,25.0,17.9,1.9,1.50,0.200,0.050,10,0
2007882,25.0,11.4,1.7,1.50,0.200,0.050,18,0
2007982,25.0,7.6,1.7,1.50,0.200,0.050,22,0
2008082,25.0,5.4,1.9,1.50,0.200,0.050,25,0
2008182,25.0,4.1,2.0,1.50,0.200,0.050,27,0
2008282,25.0,3.2,2.1,1.50,0.200,0.050,29,0
2008382,25.0,2.6,2.2,1.50,0.200,0.050,30,0
2008482,25.0,2.1,2.3,1.50,0.200,0.050,31,0
2008582,25.0,1.8,2.4,1.50,0.200,0.050,32,0
2008682,25.0,1.6,2.5,1.50,0.200,0.050,33,0
2008782,25.0,1.4,2.7,1.50,0.200,0.050,33,0
2008882,25.0,1.2,3.0,1.50,0.200,0.050,34,0
2008982,25.0,1.1,3.2,1.50,0.200,0.050,35,0
2009082,25.0,1.0,3.4,1.50,0.200,0.050,35,0
2009182,25.0,0.9,3.6,1.50,0.200,0.050,36,0
2009282,25.0,0.8,3.8,1.50,0.200,0.050,37,0
2009382,25.0,0.8,3.9,1.50,0.200,0.050,37,0
2009482,25.0,0.7,4.0,1.50,0.200,0.050,38,0
2009582,25.0,0.7,4.0,1.50,0.200,0.050,38,0
2009682,25.0,0.6,4.1,1.50,0.200,0.050,39,0
2009782,25.0,0.6,4.2,1.50,0.200,0.050,39,0
2009882,25.0,0.5,4.4,1.50,0.200,0.050,40,0
2009982,25.0,0.5,4.6,1.50,0.200,0.050,40,0
2010082,25.0,0.5,4.9,1.50,0.200,0.050,41,0
2010182,25.0,0.5,5.1,1.50,0.200,0.050,42,0
2010282,25.0,0.4,5.5,1.50,0.200,0.050,42,0
2010382,25.0,0.4,5.5,1.50,0.200,0.050,43,0
2010482,25.0,0.4,5.6,1.50,0.200,0.050,43,0
2010582,25.0,0.4,5.7,1.50,0.200,0.050,44,0
2010682,25.0,0.4,5.8,1.50,0.200,0.050,44,0
2010782,25.0,0.3,6.0,1.50,0.200,0.050,45,0
2010882,25.0,0.3,6.4,1.50,0.200,0.050,45,0
2010982,25.0,0.3,6.6,1.50,0.200,0.050,46,0
2011082,25.0,0.3,6.8,1.50,0.200,0.050,46,0
2011182,25.0,0.3,7.1,1.50,0.200,0.050,47,0
2011282,25.0,0.3,7.5,1.50,0.200,0.050,47,0
2011382,25.0,0.3,7.7,1.50,0.200,0.050,48,0
2011482,25.0,0.3,7.7,1.50,0.200,0.050,48,0
2011582,25.0,0.3,8.1,1.50,0.200,0.050,49,0
2011682,25.0,0.2,8.5,1.50,0.200,0.050,49,0
2011782,25.0,0.2,9.1,1.50,0.200,0.050,50,0
2011882,25.0,0.2,9.6,1.50,0.200,0.050,50,0
2011982,25.0,0.2,10.1,1.50,0.200,0.050,51,0
2012082,25.0,0.2,10.4,1.50,0.200,0.050,51,0
2012182,25.0,0.2,10.3,1.50,0.200,0.050,52,0
2012282,25.0,0.2,10.6,1.50,0.200,0.050,52,0
2012382,25.0,0.2,10.8,1.50,0.200,0.050,53,0
2012482,25.0,0.2,11.2,1.50,0.200,0.050,53,0
2012582,25.0,0.2,11.8,1.50,0.200,0.050,54,0
2012682,25.0,0.2,12.7,1.50,0.200,0.050,54,0
2012782,25.0,0.2,12.7,1.50,0.200,0.050,55,0
2012882,25.0,0.2,13.0,1.50,0.200,0.050,55,0
2012982,25.0,0.2,12.8,1.50,0.200,0.050,56,0
2013082,25.0,0.2,13.3,1.50,0.200,0.050,56,0
2013182,25.0,0.2,13.7,1.50,0.200,0.050,57,0
2013282,25.0,0.2,13.8,1.50,0.200,0.050,57,0
2013382,25.0,0.2,14.2,1.50,0.200,0.050,58,0
2013482,25.0,0.2,14.9,1.50,0.200,0.050,58,0
2013582,25.0,0.2,14.5,1.50,0.200,0.050,59,0
2013682,25.0,0.2,14.8,1.50,0.200,0.050,59,0
2013782,25.0,0.1,14.6,1.50,0.200,0.050,60,0
2013882,25.0,0.1,15.3,1.50,0.200,0.050,60,0
2013982,25.0,0.1,15.5,1.50,0.200,0.050,61,0
2014082,25.0,0.1,15.9,1.50,0.200,0.050,61,0
2014182,25.0,0.1,15.9,1.50,0.200,0.050,62,0
2014282,25.0,0.1,15.9,1.50,0.200,0.050,62,0
2014382,25.0,0.1,15.9,1.50,0.200,0.050,63,0
2014482,25.0,0.1,16.2,1.50,0.200,0.050,63,0
2014582,25.0,0.1,16.3,1.50,0.200,0.050,64,0
2014682,25.0,0.1,17.3,1.50,0.200,0.050,64,0
2014782,25.0,0.1,18.4,1.50,0.200,0.050,65,0
2014882,25.0,0.1,19.2,1.50,0.200,0.050,65,0
2014982,25.0,0.1,18.8,1.50,0.200,0.050,66,0
2015082,25.0,0.1,19.5,1.50,0.200,0.050,66,0
2015182,25.0,0.1,22.0,1.50,0.200,0.050,67,0
2015282,25.0,0.1,23.6,1.50,0.200,0.050,67,0
2015382,25.0,0.1,25.7,1.50,0.200,0.050,68,0
2015482,25.0,0.1,25.2,1.50,0.200,0.050,68,0
2015582,25.0,0.1,24.1,1.50,0.200,0.050,69,0
2015682,25.0,0.1,24.0,1.50,0.200,0.050,69,0
2015782,25.0,0.1,23.8,1.50,0.200,0.050,70,0
2015882,25.0,0.1,24.9,1.50,0.200,0.050,70,0
2015982,25.0,0.1,27.6,1.50,0.200,0.050,71,0
2016082,25.0,0.1,28.6,1.50,0.200,0.050,71,0
2016182,25.0,0.1,27.2,1.50,0.200,0.050,72,0
2016282,25.0,0.1,28.1,1.50,0.200,0.050,72,0
2016382,25.0,0.1,30.7,1.50,0.200,0.050,73,0
2016482,25.0,0.1,32.5,1.50,0.200,0.050,73,0
2016582,25.0,0.1,31.7,1.50,0.200,0.050,74,0
2016682,25.0,0.1,29.9,1.50,0.200,0.050,74,0
2016782,25.0,0.1,28.7,1.50,0.200,0.050,75,0
2016882,25.0,0.1,30.2,1.50,0.200,0.050,75,0
2016982,25.0,0.1,32.3,1.50,0.200,0.050,76,0
2017082,25.0,0.1,33.6,1.50,0.200,0.050,76,0
2017182,25.0,0.1,34.0,1.50,0.200,0.050,77,0
2017282,25.0,0.1,32.0,1.50,0.200,0.050,77,0
2017382,25.0,0.1,32.7,1.50,0.200,0.050,78,0
2017482,25.0,0.1,31.8,1.50,0.200,0.050,78,0
2017582,25.0,0.1,34.2,1.50,0.200,0.050,79,0
2017682,25.0,0.1,36.5,1.50,0.200,0.050,79,0
2017782,25.0,0.1,35.2,1.50,0.200,0.050,80,0
2017882,25.0,0.1,34.8,1.50,0.200,0.050,80,0
2017982,25.0,0.1,34.8,1.50,0.200,0.050,81,0
2018082,25.0,0.1,35.3,1.50,0.200,0.050,81,0
2018182,25.0,0.1,35.4,1.50,0.200,0.050,82,0
2018282,25.0,0.1,34.7,1.50,0.200,0.050,82,0
2018382,25.0,0.1,34.2,1.50,0.200,0.050,83,0
2018482,25.0,0.1,36.1,1.50,0.200,0.050,83,0
2018582,25.0,0.1,36.0,1.50,0.200,0.050,84,0
2018682,25.0,0.1,35.6,1.50,0.200,0.050,84,0
2018782,25.0,0.1,35.3,1.50,0.200,0.050,85,0
2018882,25.0,0.1,36.8,1.50,0.200,0.050,85,0
2018982,25.0,0.1,38.5,1.50,0.200,0.050,86,0
2019082,25.0,0.1,42.2,1.50,0.200,0.050,86,0
2019182,25.0,0.1,41.4,1.50,0.200,0.050,87,0
2019282,25.0,0.1,43.8,1.50,0.200,0.050,87,0
2019382,25.0,0.1,43.6,1.50,0.200,0.050,88,0
2019482,25.0,0.1,43.1,1.50,0.200,0.050,88,0
2019582,25.0,0.1,44.6,1.50,0.200,0.050,89,0
2019682,25.0,0.1,42.9,1.50,0.200,0.050,89,0
2019782,25.0,0.1,42.8,1.50,0.200,0.050,90,0
2019882,25.0,0.1,41.7,1.50,0.200,0.050,90,0
2019982,25.0,0.1,39.7,1.50,0.200,0.050,91,0
2020082,25.0,0.1,38.4,1.50,0.200,0.050,91,0
2020182,25.0,0.1,38.5,1.50,0.200,0.050,92,0
2020282,25.0,0.1,39.2,1.50,0.200,0.050,92,0
2020382,25.0,0.1,41.9,1.50,0.200,0.050,93,0
2020482,25.0,0.1,42.6,1.50,0.200,0.050,93,0
2020582,25.0,0.1,40.9,1.50,0.200,0.050,94,0
2020682,25.0,0.1,41.7,1.50,0.200,0.050,94,0
2020782,25.0,0.1,44.6,1.50,0.200,0.050,95,0
2020882,25.0,0.1,47.4,1.50,0.200,0.050,95,0
2020982,25.0,0.1,46.5,1.50,0.200,0.050,96,0
2021082,25.0,0.1,48.7,1.50,0.200,0.050,96,0
2021182,25.0,0.1,52.5,1.50,0.200,0.050,97,0
2021282,25.0,0.1,55.1,1.50,0.200,0.050,97,0
2021382,25.0,0.1,50.1,1.50,0.200,0.050,98,0
2021482,25.0,0.1,48.5,1.50,0.200,0.050,98,0
2021582,25.0,0.1,49.0,1.50,0.200,0.050,99,0
2021682,25.0,0.1,56.3,1.50,0.200,0.050,99,0
2021782,25.0,0.1,55.2,1.50,0.200,0.050,100,0
2021882,25.0,0.1,50.4,1.50,0.200,0.050,100,0
2021982,25.0,0.1,59.3,1.50,0.200,0.050,101,0
2022082,25.0,0.1,58.3,1.50,0.200,0.050,101,0
2022182,25.0,0.1,52.5,1.50,0.200,0.050,102,0
2022282,25.0,0.2,47.4,1.50,0.200,0.050,102,0
2022382,25.0,0.2,53.6,1.50,0.200,0.050,102,0
2022482,25.0,0.3,52.4,1.50,0.200,0.050,103,0
2022582,25.0,0.5,49.0,1.50,0.200,0.050,103,0
2022682,25.0,0.6,47.4,1.50,0.200,0.050,103,0
2022782,25.0,0.8,46.1,1.50,0.200,0.050,104,0
2022882,25.0,1.0,52.2,1.50,0.200,0.050,104,0
2022982,25.0,1.3,49.9,1.50,0.200,0.050,104,0
2023082,25.0,1.7,44.8,1.50,0.200,0.050,104,0
2023182,25.0,2.1,43.4,1.50,0.200,0.050,103,0
2023282,25.0,2.6,41.6,1.50,0.200,0.050,103,0
2023382,25.0,3.1,42.9,1.50,0.200,0.050,103,0
2023482,25.0,3.7,42.2,1.50,0.200,0.050,102,0
2023582,25.0,4.4,40.7,1.50,0.200,0.050,102,0
2023682,25.0,5.0,44.5,1.50,0.200,0.050,101,0
2023782,25.0,5.6,42.4,1.50,0.200,0.050,100,0
2023882,25.0,6.2,44.6,1.50,0.200,0.050,100,0
2023982,25.0,6.8,43.8,1.50,0.200,0.050,100,0
2024082,25.0,7.2,46.6,1.50,0.200,0.050,99,0
2024182,25.0,7.6,49.0,1.50,0.200,0.050,99,0
2024282,25.0,8.0,46.4,1.50,0.200,0.050,99,0
2024382,25.0,8.2,46.3,1.50,0.200,0.050,99,0
2024482,25.0,8.5,47.4,1.50,0.200,0.050,99,0
2024582,25.0,8.7,46.9,1.50,0.200,0.050,99,0
2024682,25.0,9.0,48.0,1.50,0.200,0.050,99,0
2024782,25.0,9.2,45.4,1.50,0.200,0.050,99,0
2024882,25.0,9.4,47.4,1.50,0.200,0.050,99,0
2024982,25.0,9.5,46.0,1.50,0.200,0.050,99,0
2025082,25.0,9.7,46.8,1.50,0.200,0.050,99,0
2025182,25.0,9.7,46.6,1.50,0.200,0.050,99,0
2025282,25.0,9.8,46.5,1.50,0.200,0.050,99,0
2025382,25.0,9.9,45.4,1.50,0.200,0.050,100,0
2025482,25.0,9.9,46.6,1.50,0.200,0.050,100,0
2025582,25.0,10.0,45.6,1.50,0.200,0.050,100,0
2025682,25.0,10.1,44.0,1.50,0.200,0.050,100,0
2025782,25.0,10.1,45.0,1.50,0.200,0.050,101,0
2025882,25.0,10.1,46.2,1.50,0.200,0.050,101,0
2025982,25.0,10.1,43.8,1.50,0.200,0.050,101,0
2026082,25.0,10.2,42.9,1.50,0.200,0.050,101,0
2026182,25.0,10.2,41.1,1.50,0.200,0.050,102,0
2026282,25.0,10.3,41.0,1.50,0.200,0.050,102,0
2026382,25.0,10.3,46.8,1.50,0.200,0.050,102,0
2026482,25.0,10.4,48.1,1.50,0.200,0.050,102,0
2026582,25.0,10.5,47.9,1.50,0.200,0.050,102,0
2026682,25.0,10.6,47.9,1.50,0.200,0.050,102,0
2026782,25.0,10.7,48.8,1.50,0.200,0.050,103,0
2026882,25.0,10.7,50.2,1.50,0.200,0.050,103,0
2026982,25.0,10.8,51.9,1.50,0.200,0.050,103,0
2027082,25.0,10.9,50.9,1.50,0.200,0.050,103,0
2027182,25.0,10.9,50.0,1.50,0.200,0.050,103,0
2027282,25.0,11.0,47.2,1.50,0.200,0.050,104,0
2027382,25.0,11.0,47.5,1.50,0.200,0.050,104,0
2027482,25.0,11.1,46.9,1.50,0.200,0.050,104,0
2027582,25.0,11.1,48.5,1.50,0.200,0.050,104,0
2027682,25.0,11.2,47.9,1.50,0.200,0.050,104,0
2027782,25.0,11.2,48.5,1.50,0.200,0.050,105,0
2027882,25.0,11.3,49.8,1.50,0.200,0.050,105,0
2027982,25.0,11.4,50.3,1.50,0.200,0.050,105,0
2028082,25.0,11.5,52.4,1.50,0.200,0.050,105,0
2028182,25.0,11.5,49.1,1.50,0.200,0.050,105,0
2028282,25.0,11.7,49.3,1.50,0.200,0.050,105,0
2028382,25.0,11.7,46.6,1.50,0.200,0.050,105,0
2028482,25.0,11.8,52.1,1.50,0.200,0.050,106,0
2028582,25.0,11.8,47.7,1.50,0.200,0.050,106,0
2028682,25.0,11.9,47.3,1.50,0.200,0.050,106,0
2028782,25.0,12.0,51.8,1.50,0.200,0.050,106,0
2028882,25.0,12.0,50.2,1.50,0.200,0.050,106,0
2028982,25.0,12.1,49.9,1.50,0.200,0.050,106,0
2029082,25.0,12.1,49.8,1.50,0.200,0.050,107,0
2029182,25.0,12.2,53.3,1.50,0.200,0.050,107,0
2029282,25.0,12.3,54.1,1.50,0.200,0.050,107,0
2029382,25.0,12.4,53.7,1.50,0.200,0.050,107,0
2029482,25.0,12.5,53.4,1.50,0.200,0.050,107,0
2029582,25.0,12.6,51.3,1.50,0.200,0.050,107,0
2029682,25.0,12.6,51.2,1.50,0.200,0.050,107,0
2029782,25.0,12.7,49.4,1.50,0.200,0.050,107,0
2029882,25.0,12.8,46.5,1.50,0.200,0.050,108,0
2029982,25.0,12.8,46.7,1.50,0.200,0.050,108,0
2030082,25.0,12.9,45.7,1.50,0.200,0.050,108,0
2030182,25.0,13.0,48.0,1.50,0.200,0.050,108,0
2030282,25.0,13.0,49.0,1.50,0.200,0.050,108,0
2030382,25.0,13.1,46.6,1.50,0.200,0.050,108,0
2030482,25.0,13.2,46.2,1.50,0.200,0.050,108,0
2030582,25.0,13.2,50.3,1.50,0.200,0.050,109,0
2030682,25.0,13.3,47.0,1.50,0.200,0.050,109,0
2030782,25.0,13.4,49.0,1.50,0.200,0.050,109,0
2030882,25.0,13.5,50.4,1.50,0.200,0.050,109,0
2030982,25.0,13.6,54.1,1.50,0.200,0.050,109,0
2031082,25.0,13.7,57.7,1.50,0.200,0.050,109,0
2031182,25.0,13.7,52.7,1.50,0.200,0.050,109,0
2031282,25.0,13.8,59.6,1.50,0.200,0.050,109,0
2031382,25.0,13.8,64.4,1.50,0.200,0.050,110,0
2031482,25.0,13.9,60.1,1.50,0.200,0.050,110,0
2031582,25.0,13.9,67.2,1.50,0.200,0.050,110,0
2031682,25.0,14.0,58.9,1.50,0.200,0.050,110,0
2031782,25.0,14.1,68.4,1.50,0.200,0.050,110,0
2031882,25.0,14.2,59.8,1.50,0.200,0.050,110,0
2031982,25.0,14.2,54.6,1.50,0.200,0.050,110,0
2032082,25.0,14.3,46.3,1.50,0.200,0.050,110,0
2032182,25.0,14.4,46.1,1.50,0.200,0.050,110,0
2032282,25.0,14.5,44.3,1.50,0.200,0.050,111,0
2032382,25.0,14.5,44.2,1.50,0.200,0.050,111,0
2032482,25.0,14.6,43.3,1.50,0.200,0.050,111,0
2032582,25.0,14.6,46.4,1.50,0.200,0.050,111,0
2032682,25.0,14.7,45.3,1.50,0.200,0.050,111,0
2032782,25.0,14.7,47.7,1.50,0.200,0.050,111,0
2032882,25.0,14.8,46.7,1.50,0.200,0.050,111,0
2032982,25.0,14.9,47.2,1.50,0.200,0.050,111,0
2033082,25.0,14.9,50.0,1.50,0.200,0.050,111,0
2033182,25.0,15.0,49.5,1.50,0.200,0.050,112,0
2033282,25.0,15.1,50.0,1.50,0.200,0.050,112,0
